text,category,sentiment,flexibility
Don't adjust EV,comfort,0.2737842909360512,0.09190594139766615
Shift EV to off-peak,cost,0.8145697278087949,0.832123972577935
washer can be delayed,flex,0.7111404086101516,0.9025765483505754
Shift HVAC to off-peak,cost,0.6799682591639792,0.6158815450270718
Flexible with EV,flex,0.757094603149557,0.8769607147623066
Minimize bill,cost,0.46447217032509625,0.675457485962843
Keep dryer on,comfort,0.13347163795960912,0.21233298876344203
Keep HVAC on,comfort,0.20360432340506135,0.2153664038246149
Minimize bill,cost,0.5230274255301677,0.6828186933845559
Keep washer on,comfort,0.21265208913470263,0.21820528045149784
Use renewable energy,env,0.656895318554432,0.5611895605210236
Shift EV to off-peak,cost,0.799684765664075,0.6617411268017159
Minimize bill,cost,0.5123959021181922,0.64489847067289
Keep dryer on,comfort,0.1843883573738945,0.16015513458454433
Flexible with washer,flex,0.7413152927517241,0.618242990098149
Flexible with EV,flex,0.8216364070771025,0.8705889192164783
Reduce carbon,env,0.7288185184514286,0.4645757474457496
Reduce carbon,env,0.6081550516772154,0.6273716955594795
Minimize bill,cost,0.5354498210578361,0.6646413977043215
HVAC can be delayed,flex,0.6115775013210532,0.9106209624563161
Reduce carbon,env,0.8030328877478968,0.5053861663466783
Don't adjust EV,comfort,0.2902297147378628,0.23931672122582964
Don't adjust EV,comfort,0.372788729631523,0.22592179190908118
Don't adjust EV,comfort,0.2970031422182702,0.13937952349885718
EV can be delayed,flex,0.8817291158810029,0.8179963257440913
Flexible with washer,flex,0.7879225866936037,1.0
Keep HVAC on,comfort,0.30850875475683814,0.19175939440224843
EV can be delayed,flex,0.8026102065239161,1.0
Keep dryer on,comfort,0.4294017028581143,0.15423953393529488
Don't adjust EV,comfort,0.3077683894813239,0.21415781302297518
Keep EV on,comfort,0.2784467797328196,0.35813874352508285
HVAC can be delayed,flex,0.6122524878747967,0.9818453788138154
Keep dryer on,comfort,0.5356622730881159,0.20972796385254455
Don't adjust EV,comfort,0.3330589540864329,0.24614774962384206
washer can be delayed,flex,0.8147792480202914,0.9433231871701397
Don't adjust washer,comfort,0.40274513952279317,0.16272559522844623
Reduce carbon,env,0.7367069712632202,0.4623505204334247
Use renewable energy,env,0.9647957187910041,0.6963854654225732
Minimize bill,cost,0.5328097832855289,0.6112396984720381
Don't adjust dryer,comfort,0.3683071269550164,0.42919418939915643
Shift washer to off-peak,cost,0.7480169181320669,0.8674679648869309
Flexible with dryer,flex,0.7818773857495152,0.970241692580023
Reduce carbon,env,0.847532876069934,0.5545754337777054
Minimize bill,cost,0.6161023765377495,0.7623100955867779
Use renewable energy,env,0.5274167405789572,0.5382821824486935
dryer can be delayed,flex,0.6916410380425694,0.8486065482310964
Reduce carbon,env,0.5926287165295354,0.4373442644440577
EV can be delayed,flex,0.774836312484715,0.9764170966457565
Use renewable energy,env,0.775075273702317,0.4240433396802003
Shift EV to off-peak,cost,0.6222215579320467,0.8367272674060424
Don't adjust washer,comfort,0.2549562112932114,0.24868352433830365
Flexible with dryer,flex,0.7996382119615203,0.7621403399865333
Keep washer on,comfort,0.4719314196304847,0.3629784246625414
Don't adjust EV,comfort,0.5830114801982577,0.20351337937601002
Keep dryer on,comfort,0.26785824677360864,0.1414023455241434
washer can be delayed,flex,0.8948422211265511,0.8512569322090578
Don't adjust washer,comfort,0.22636585836020792,0.06536708399650448
Minimize bill,cost,0.6754803041392149,0.5254159345211793
Keep HVAC on,comfort,0.30602284474085023,0.07632503304708743
Keep HVAC on,comfort,0.24694849905601532,0.19381057573820018
Keep EV on,comfort,0.4652297156043305,0.21809661908474437
Reduce carbon,env,0.7673403355043564,0.6124337890534265
EV can be delayed,flex,0.8174012562295077,0.8738764888618764
Shift dryer to off-peak,cost,0.4892310662209712,0.7733752988249863
Keep dryer on,comfort,0.33619295681934425,0.1506016472033224
Use renewable energy,env,0.7721978585500232,0.6155058684483394
HVAC can be delayed,flex,0.8564837826719249,1.0
Shift washer to off-peak,cost,0.6386310083857712,0.8727065170521953
Keep dryer on,comfort,0.36825702788872317,0.395731784772489
Use renewable energy,env,0.5722205463290502,0.5236930581376817
Shift dryer to off-peak,cost,0.5988288143519461,0.5951169938758586
Minimize bill,cost,0.693025942315755,0.880761171104714
Keep EV on,comfort,0.2639032275554443,0.09824933909839405
Keep HVAC on,comfort,0.3448941156572223,0.09578291269886081
EV can be delayed,flex,0.7879275891338393,0.9446311987565159
Shift EV to off-peak,cost,0.5814469471121955,0.7911924815368223
EV can be delayed,flex,0.8797394959928972,1.0
Keep EV on,comfort,0.4477503365219131,0.17163752993902462
Minimize bill,cost,0.5849061049814478,0.9005907708822254
Don't adjust HVAC,comfort,0.3276247201688067,0.21527999596240602
Reduce carbon,env,0.6710472940259357,0.48498560399609547
Don't adjust dryer,comfort,0.33629601795537883,0.266050219473966
Keep EV on,comfort,0.25111856548250727,0.27518219387529763
Keep washer on,comfort,0.2591672534702584,0.38407734711089025
Use renewable energy,env,0.5963119685620418,0.6320332757246412
Keep washer on,comfort,0.24391820683791404,0.28941371732132143
Shift washer to off-peak,cost,0.6240841243351537,0.6567599052811206
HVAC can be delayed,flex,0.8558690008242253,0.6625645078085602
Don't adjust washer,comfort,0.24618003279641726,0.22412838271822944
Keep dryer on,comfort,0.44898173074830916,0.2592470345049181
Reduce carbon,env,0.6372341885242782,0.4388945393687324
Minimize bill,cost,0.649086059828313,0.6895370996276586
Keep dryer on,comfort,0.3742882532281825,0.33029890222587366
Don't adjust HVAC,comfort,0.29946361022486034,0.3050906143682325
Flexible with HVAC,flex,0.9172144088432819,0.8735967546015612
dryer can be delayed,flex,0.7877761692530217,0.8329198168877282
Flexible with EV,flex,0.9136873531111602,0.8505061304153976
Use renewable energy,env,0.8416820903943931,0.6479102564495133
Minimize bill,cost,0.7704121367375958,0.7001830383993978
Keep EV on,comfort,0.3444009383823515,0.15792273002104246
Reduce carbon,env,0.4988105761326577,0.41740181735131165
HVAC can be delayed,flex,0.7729593833767839,0.9115983933521675
Flexible with HVAC,flex,0.7486944961036134,0.8758899308701069
Reduce carbon,env,0.6780557709917319,0.72431703722451
Keep dryer on,comfort,0.11148263236646802,0.020031273837537694
Shift EV to off-peak,cost,0.5536778854911013,0.7318815469672666
Flexible with dryer,flex,0.8297016827949826,0.8657900497008957
washer can be delayed,flex,0.9035614908880489,0.9743089380742852
washer can be delayed,flex,0.5666436399953838,0.9677565205334644
Flexible with HVAC,flex,0.7312460270390223,0.8158209217339626
Keep EV on,comfort,0.3724971445322873,0.1041756850323646
Shift EV to off-peak,cost,0.53216732966562,0.6227840450498543
HVAC can be delayed,flex,0.8378805303473753,0.6628819864916456
Use renewable energy,env,0.5473340120380967,0.6449086357957519
Use renewable energy,env,0.6792733955508551,0.52016795544038
Shift dryer to off-peak,cost,0.569104131027724,0.6772174672290486
Minimize bill,cost,0.7263280494962773,0.6703937821792807
Shift dryer to off-peak,cost,0.5447967589303663,0.558485334880851
dryer can be delayed,flex,0.723458288898956,0.863488428522303
Keep EV on,comfort,0.29465301111388126,0.1429425758998882
Don't adjust washer,comfort,0.0683143843542888,0.12398797860328958
Don't adjust EV,comfort,0.34256553464635364,0.08895914385094708
Shift HVAC to off-peak,cost,0.6665638792453632,0.7183600180102433
Shift EV to off-peak,cost,0.6502222071471137,0.7683470110324817
Minimize bill,cost,0.346963045464772,0.7388310574271351
washer can be delayed,flex,0.8821373716042145,0.7564260776673857
Minimize bill,cost,0.6756038200222924,0.5464673535289712
Reduce carbon,env,0.6773677237862723,0.6790844541507702
Flexible with EV,flex,0.7994545385690678,0.7888482819323362
Shift washer to off-peak,cost,0.5734477875474576,0.6457167674583976
Reduce carbon,env,0.6514712790241418,0.5281921672545212
Use renewable energy,env,0.6510020452967256,0.5003198834848812
Flexible with EV,flex,0.6681566847055571,0.8123196114097874
Shift washer to off-peak,cost,0.4123478265823805,0.6042685325363585
Keep dryer on,comfort,0.18014258200380717,0.13037347337903366
Keep dryer on,comfort,0.3914216090605809,0.0012196156785655998
Don't adjust washer,comfort,0.347467961670794,0.2858005662433588
Don't adjust dryer,comfort,0.1620200740879618,0.17274221987977775
EV can be delayed,flex,0.7995372849481306,1.0
Use renewable energy,env,0.8258599772429907,0.6410399485228668
Reduce carbon,env,0.5921539114815679,0.48986400409602565
Shift HVAC to off-peak,cost,0.48693351758267367,0.6128674621412578
Flexible with washer,flex,0.8526940144629495,0.895734960828321
dryer can be delayed,flex,0.8033166130172892,0.7573220702755752
Flexible with dryer,flex,0.8502244692035045,0.8784621438660052
Use renewable energy,env,0.6044679826443125,0.4635063161499116
Reduce carbon,env,0.6734546890739823,0.5147549014340966
Don't adjust EV,comfort,0.22085513530707562,0.21900153187162635
Minimize bill,cost,0.6695268573819699,0.6063413563277675
Flexible with HVAC,flex,0.7134546088008826,1.0
washer can be delayed,flex,0.8652380938457551,0.971987103470209
Don't adjust dryer,comfort,0.49564167086466593,0.2534790540760487
Keep EV on,comfort,0.22510855237265703,0.25345951066194927
Shift HVAC to off-peak,cost,0.6671881653835662,0.6772678276278018
Flexible with HVAC,flex,0.7741136830347614,0.8246944232591792
EV can be delayed,flex,0.7724573659826416,0.8800585538194091
Reduce carbon,env,0.7337365390731161,0.6378790304667823
Keep dryer on,comfort,0.2986954447059881,0.0
Don't adjust EV,comfort,0.38854713520109974,0.09816787680914614
Use renewable energy,env,0.806367818244634,0.6340935767413015
Use renewable energy,env,0.6034122471358068,0.766811230618438
Reduce carbon,env,0.7292850720860524,0.6763461351943535
Reduce carbon,env,0.7202387466491137,0.4723232421711987
Flexible with EV,flex,0.8362997008671699,0.8780924043339812
Reduce carbon,env,0.7292413686291136,0.5625252692981024
Minimize bill,cost,0.4907276724379621,0.7645715951889881
Reduce carbon,env,0.8876045156804044,0.5448440194685614
Flexible with washer,flex,0.7662486610278426,0.6903787944694927
Keep washer on,comfort,0.13684004326052887,0.21951889871195387
Use renewable energy,env,0.6042320803668064,0.556818774529448
Keep HVAC on,comfort,0.09635438135918506,0.2225404893823043
Shift washer to off-peak,cost,0.39073058122755144,0.7107667981584687
Flexible with HVAC,flex,0.7587068454281158,1.0
Shift washer to off-peak,cost,0.4057737019675284,0.7584179164803492
Use renewable energy,env,0.6926989976908631,0.552310405096464
Flexible with washer,flex,0.624695205012276,0.9035856651009989
Minimize bill,cost,0.4997829404847582,0.8171753094890472
HVAC can be delayed,flex,0.6693520926422815,0.7773056111813981
Don't adjust HVAC,comfort,0.38195467138846473,0.24038505762270132
Use renewable energy,env,0.5961415297683047,0.6814426384612047
Flexible with dryer,flex,0.7212427504088919,0.894477304244677
Reduce carbon,env,0.5343146479991067,0.6041608406830242
Use renewable energy,env,0.6100347494943748,0.5765863968778109
Don't adjust EV,comfort,0.2108774723879958,0.16712233023079273
Shift EV to off-peak,cost,0.4250982195610573,0.6782622696467403
Keep washer on,comfort,0.3850965196970356,0.08740058910259292
EV can be delayed,flex,0.8090898426198234,1.0
Don't adjust dryer,comfort,0.27664487199962123,0.24889538494831082
Flexible with dryer,flex,0.7436104807568159,0.8485680427606087
Minimize bill,cost,0.634182629548555,0.6563572703195331
Shift dryer to off-peak,cost,0.5742090719335418,0.7468884595631754
Keep dryer on,comfort,0.3069682433375409,0.12019817287189836
Shift washer to off-peak,cost,0.7254841238481045,0.7586630730991043
Shift EV to off-peak,cost,0.528749932788094,0.6005046514620367
Minimize bill,cost,0.6111605638128732,0.618165318382962
Don't adjust washer,comfort,0.23112228926410094,0.25433177046810984
Shift washer to off-peak,cost,0.7297388695594416,0.7940776660650222
Shift washer to off-peak,cost,0.6954406571387225,0.6242336166072624
dryer can be delayed,flex,0.9842557349185824,0.8855850772503056
Use renewable energy,env,0.8105024875275604,0.6675282013102315
Use renewable energy,env,0.8893670939083728,0.5922645990361429
Minimize bill,cost,0.4458062283809795,0.7815494529712065
Reduce carbon,env,0.5580461246343015,0.6391323719910522
Use renewable energy,env,0.8102211818082342,0.5976477500379835
Flexible with washer,flex,0.8832500180816841,0.7647203579420149
Reduce carbon,env,0.7333800429576742,0.7040816543846917
Use renewable energy,env,0.7678935839185512,0.6753114468330373
Don't adjust HVAC,comfort,0.40506559075689264,0.3956685237565647
Minimize bill,cost,0.7218291412103159,0.5199152054614571
Reduce carbon,env,0.7099208643186578,0.5361599491203134
Flexible with dryer,flex,1.0,1.0
Minimize bill,cost,0.6235425887998439,0.5478174060037219
Shift HVAC to off-peak,cost,0.39249708033634667,0.7316414451501183
Don't adjust dryer,comfort,0.16233955754269785,0.2227738307917439
Minimize bill,cost,0.6944796986261632,0.8801949683442702
Use renewable energy,env,0.7462734180364194,0.7251882070710522
Keep HVAC on,comfort,0.3528503763882246,0.2125647863956265
Keep washer on,comfort,0.43460976352787867,0.3172597412531871
Minimize bill,cost,0.4425052516773164,0.7450782944680415
Shift HVAC to off-peak,cost,0.641746243439439,0.6266950098038973
Use renewable energy,env,0.4209291933901647,0.7333952900964343
Shift EV to off-peak,cost,0.7371142105736807,0.8004156273161921
Don't adjust EV,comfort,0.28082786329767273,0.1712901918892765
Flexible with dryer,flex,0.7810773235022128,0.9947285749574906
Use renewable energy,env,0.6800852337454214,0.5842304805246328
Use renewable energy,env,0.5580234618595509,0.5817225864206531
Reduce carbon,env,0.772149431137924,0.6108262211071064
Reduce carbon,env,0.6694257399238289,0.6863388422606372
Don't adjust washer,comfort,0.4027706259716099,0.25124547929426794
Keep HVAC on,comfort,0.33445587534234283,0.09700168501369402
EV can be delayed,flex,0.7526861804589907,1.0
Use renewable energy,env,0.77977209953936,0.37138697020079425
Shift washer to off-peak,cost,0.5268439802367191,0.841256655821571
Flexible with HVAC,flex,0.882279991277615,0.7595516566110135
Keep washer on,comfort,0.26012686874738605,0.27878092667447296
dryer can be delayed,flex,0.9944480891306573,0.7702307595536289
Keep dryer on,comfort,0.2977148701150932,0.14104921178946653
Shift dryer to off-peak,cost,0.6582135354992826,0.6449078105453362
Minimize bill,cost,0.3972684557065283,0.9119727378074313
Flexible with HVAC,flex,0.6925482834578665,0.9256352005709497
Use renewable energy,env,0.8978638704209083,0.42025523181001606
Shift HVAC to off-peak,cost,0.7121820317322118,0.6690893806529449
Minimize bill,cost,0.5876254773396006,0.5975962209137738
Minimize bill,cost,0.7116237521296911,0.6965296244894617
Keep HVAC on,comfort,0.230067062565521,0.23288241616735983
Minimize bill,cost,0.6926637613987316,0.8322120123623407
Minimize bill,cost,0.5989235603850929,0.6597378223861623
Don't adjust EV,comfort,0.3895130224686693,0.032687437558248655
Don't adjust HVAC,comfort,0.2620405662200184,0.1417357685641053
Minimize bill,cost,0.5240198457496702,0.5841965515837071
Keep dryer on,comfort,0.5041842250504873,0.15674306374063834
Flexible with EV,flex,0.8672324786558041,0.861307869510553
Don't adjust dryer,comfort,0.239485211809968,0.244533654355495
EV can be delayed,flex,0.82839707353017,0.9769525205990894
Keep HVAC on,comfort,0.12976167570060693,0.22435402382508696
Reduce carbon,env,0.5759501495671644,0.7162573416711235
Use renewable energy,env,0.8870495818492079,0.766178515356655
Reduce carbon,env,0.8199935046097941,0.8687740054217874
Don't adjust dryer,comfort,0.26211766345387855,0.26016093990300787
Reduce carbon,env,0.6705264906128473,0.6267111148383067
Shift washer to off-peak,cost,0.5843423052252726,0.6020697440323818
Flexible with EV,flex,0.7132138531084311,0.9113699843261472
Don't adjust HVAC,comfort,0.2270122344205025,0.0433612369877561
Keep dryer on,comfort,0.39118338714464906,0.18769049666286727
Minimize bill,cost,0.7252355786839915,0.6862792262004782
Reduce carbon,env,0.7499492574502807,0.5365457643973658
washer can be delayed,flex,0.9257119767347429,1.0
Don't adjust dryer,comfort,0.5207804591183054,0.2811003459573144
